1.4148,8016
0.4452,515
1.3191,7118
1.5547,9718
1.3003,6904
1.4433,8339
1.2038,5913
1.4078,8042
1.4037,7997
1.317,7157
1.1702,5564
1.5993,10355
0.4627,510
1.1165,4929
1.4534,8652
0.4365,484
0.6895,1753
1.1053,4929
0.5522,965
0.9904,3907
0.7912,2421
0.819,2584
0.6891,1726
1.5419,9620
0.7388,2076
0.9912,3903
1.1677,5552
1.0467,4340
0.9428,3537
1.2261,6051
0.7418,2027
0.8564,2829
0.5476,987
0.6051,1258
1.2621,6392
0.5364,881
0.991,3774
0.9056,3176
1.1243,5149
0.9692,3654
0.637,1394
0.8344,2698
0.5861,1110
0.7837,2364
1.5415,9536
0.9933,3938
1.481,8879
0.8067,2524
0.4543,524
0.7195,1882
1.5469,9657
1.363,7492
1.4474,8392
1.4999,9147
1.2668,6554
0.4197,412
0.8505,2830
0.6338,1420
1.4838,8837
0.8829,3007
0.9073,3202
0.7206,1885
1.1991,5854
1.2276,6108
0.8004,2441
0.9998,3976
0.6275,1373
1.3493,7281
0.7539,2108
0.6004,1191
0.8386,2610
1.4872,9103
0.6175,1309
0.9092,3207
1.4672,8737
0.5553,975
0.9249,3336
0.9249,3401
0.8414,2775
0.5656,1001
1.2308,6098
1.5301,9381
0.5519,933
0.6319,1395
1.302,6805
1.0113,4023
1.5248,9241
1.1084,4895
1.1951,5808
0.8625,2855
0.9868,3891
1.3474,7357
0.6241,1328
0.6242,1343
1.338,7138
1.462,8826
1.2673,6535
1.2433,6243
1.369,7471
1.0041,4029
0.8522,2820
1.5021,9055
1.0349,4309
0.6466,1458
0.5744,1059
1.1376,5222
1.0907,4881
0.6704,1564
0.486,636
1.1999,5753
1.162,5414
1.1207,5037
1.0148,4148
1.0324,4298
0.9511,3462
0.5088,751
0.838,2761
1.0472,4389
0.5018,695
0.9128,3301
1.2083,5795
0.8909,3114
0.5514,939
0.792,2365
1.047,4381
1.5516,9527
0.8059,2431
0.6937,1744
0.8388,2730
0.6527,1512
1.3386,7113
1.3182,7047
1.3185,6910
1.1968,5870
1.0734,4631
1.0826,4619
0.9403,3496
0.7754,2254
0.518,796
0.7978,2468
1.3327,7163
1.5176,9251
1.4615,8589
0.7304,1915
1.4039,7838
1.1935,5613
1.3315,7123
0.7587,2079
1.0369,4278
1.4329,8401
1.3025,6817
0.9869,3901
1.2875,6712
0.5425,888
0.4055,368
1.5325,9464
0.711,1836
1.1693,5514
1.1866,5599
1.4959,8977
1.3739,7604
1.4003,7881
0.6811,1672
0.6335,1390
0.4335,470
0.542,892
1.0383,4286
0.5311,816
1.0934,4806
1.2468,6276
0.4103,387
0.5413,863
0.9642,3684
0.8834,3101
0.8537,2757
0.7554,2141
0.8947,3178
1.3293,7187
0.5776,1143
1.2439,6145
0.7918,2359
0.7809,2262
0.7745,2258
1.1435,5275
0.9754,3703
1.2868,6594
1.383,7940
1.259,6364
0.602,1241
0.5506,905
0.5785,1050
0.9262,3321
1.0079,4053
0.8497,2811
1.5436,9475
0.8449,2756
1.3595,7494
0.5996,1235
0.5595,955
1.4737,8814
0.9269,3318
1.3295,7188
1.3627,7557
1.464,8523
0.4737,602
0.998,4024
0.9399,3477
1.5953,10206
0.5826,1072
1.4591,8751
0.8461,2689
0.5732,1053
0.5728,1090
1.2459,6327
0.5228,819
1.2576,6391
1.4389,8450
0.9638,3654
1.2627,6417
1.0974,4814
0.5448,930
0.6516,1493
1.568,9861
1.2574,6455
1.2561,6440
1.5263,9318
1.5348,9558
1.3395,7145
0.7746,2294
0.9269,3448
1.1375,5257
1.2865,6683
1.508,9200
0.8485,2777
1.4372,8467
1.4434,8373
1.5619,9843
0.6293,1393
1.5277,9406
0.423,409
1.3643,7475
1.465,8716
0.7448,2056
1.5642,9876
0.6186,1299
1.3298,7078
0.611,1274
1.1295,5198
1.5548,9729
1.3738,7560
1.1879,5652
1.5224,9282
0.6232,1336
1.5952,10142
0.49,640
1.31,6975
1.5877,10197
0.6938,1688
1.0149,4167
0.5422,875
1.1514,5265
0.9893,3790
0.5686,1005
1.1763,5609
0.789,2326
0.493,689
1.4945,8990
0.6239,1335
1.5003,9035
1.3066,6858
1.0925,4850
1.2641,6447
1.3895,7747
0.9783,3694
0.7273,1991
1.2743,6586
1.3803,7709
1.538,9522
0.5871,1174
1.5693,10024
1.4281,8194
0.8816,2978
1.1687,5497
0.4166,378
0.5601,983
0.9742,3759
1.0269,4256
1.2117,5906
1.587,10022
0.5533,985
1.5697,9797
1.3013,6795
1.1021,4865
0.4366,461
0.5656,1024
1.3477,7338
1.326,7085
1.3711,7507
0.766,2222
0.4065,363
0.9067,3189
0.9802,3807
0.4957,703
1.1463,5215
0.7219,1920
0.759,2149
0.6857,1706
1.0895,4671
1.4202,8177
0.5231,804
0.61,1258
0.9472,3655
0.5256,798
1.0356,4256
1.3568,7334
1.0338,4220
1.3323,7099
0.4198,418
0.4009,367
1.0104,3977
0.9258,3396
1.4147,8114
1.4872,8996
0.7669,2194
1.5681,9855
0.7852,2272
0.9348,3437
1.5112,9133
1.4027,7886
0.767,2213
1.0537,4436
0.7501,2079
0.9288,3381
1.0793,4565
0.5922,1245
0.9924,3920
0.8473,2787
1.2562,6369
0.5661,1023
1.0477,4400
1.5666,9835
1.3385,7237
0.5276,849
0.4065,371
1.5465,9775
1.2682,6629
0.8446,2699
1.5129,9171
0.6281,1306
1.1557,5461
0.6934,1761
1.1676,5409
0.7246,1919
0.849,2803
0.8665,2829
1.1248,5111
1.0691,4501
1.5279,9344
0.6643,1533
0.5875,1125
0.5519,945
0.4369,471
0.7591,2183
1.1332,5259
0.9585,3618
1.5386,9560
1.0298,4330
1.2058,5831
1.1865,5574
1.0599,4552
1.1769,5597
1.2812,6731
0.4792,632
1.2744,6507
1.3702,7708
0.5668,983
1.3201,6924
1.4917,8934
1.139,5283
1.0087,4096
0.8087,2432
1.4683,8614
0.5131,787
1.4172,8203
0.7893,2369
1.1646,5380
0.9465,3542
0.5666,1047
0.9193,3367
0.7921,2332
0.4353,489
0.9192,3375
0.6241,1270
1.223,5883
1.3657,7553
1.4668,8636
1.1228,5138
1.5415,9603
0.5688,1032
1.4456,8428
1.4706,8600
1.1768,5585
0.4752,620
0.4239,455
0.4921,699
1.5653,10054
0.842,2667
1.205,5905
1.5594,9762
1.1098,5017
1.2459,6267
0.8243,2633
0.5085,736
1.2729,6578
0.8182,2618
0.7462,2124
0.6718,1603
1.3977,8038
1.0495,4377
0.7691,2190
0.5825,1133
1.0963,4818
1.1753,5502
1.4893,9006
1.3187,7160
0.7879,2367
1.0861,4680
1.1343,5201
0.5465,929
1.2166,5953
1.0584,4491
0.9823,3857
1.4394,8429
0.8316,2623
1.236,6107
0.602,1239
1.0143,4099
0.4041,393
1.52,9313
0.5394,911
1.2741,6473
0.7898,2428
1.412,7987
0.5075,718
0.5293,843
0.9535,3597
1.2159,5998
0.4487,527
1.1895,5753
0.9914,3882
0.8892,3058
0.603,1198
0.9247,3394
0.6002,1212
0.4632,549
1.2985,6767
0.6743,1650
1.0979,4752
1.5644,9864
1.2965,6900
1.0407,4312
1.0712,4522
1.4956,9098
1.5306,9538
1.497,9109
1.2006,5821
1.2639,6369
1.1203,5121
1.018,4166
0.9556,3641
1.5625,9692
1.3506,7338
1.1672,5498
1.0203,4157
0.5487,962
1.2523,6272
0.719,1866
0.4519,564
0.8774,3020
1.1891,5615
1.4247,8260
0.9585,3631
1.5273,9382
1.5477,9588
0.426,420
0.5757,1063
0.4533,532
1.1491,5222
1.4753,8831
0.9402,3458
0.5238,833
0.8054,2502
0.4242,424
0.8491,2824
1.3062,6867
1.33,7149
1.1482,5197
1.1195,5001
0.7644,2092
1.3056,6765
1.2583,6256
1.4546,8588
1.0053,3936
1.3405,7261
1.2083,5946
0.6703,1631
1.3938,7824
0.5147,782
0.5832,1122
0.5318,857
0.6684,1513
1.3794,7681
1.4732,8942
0.8462,2727
1.4727,8619
0.437,498
1.4646,8628
1.2962,6709
0.7154,1851
1.0393,4272
1.0591,4459
1.2123,5878
1.5534,9754
1.3215,7104
1.5376,9409
0.5889,1133
0.4763,625
1.1455,5266
1.3088,7051
1.3509,7456
0.8677,2942
0.6997,1790
0.4713,563
1.3905,7849
1.0254,4149
0.642,1446
1.3903,7795
0.4608,584
0.8655,2889
0.8146,2530
0.8157,2546
0.9644,3716
0.6744,1571
0.9114,3232
1.4979,9038
0.9833,3926
0.5915,1168
0.4076,392
1.4972,9076
1.5355,9416
1.0018,3994
1.1469,5272
1.521,9406
0.6078,1198
0.4606,516
0.68,1698
1.2304,6097
1.0273,4158
1.3225,6931
0.9371,3454
1.2416,6210
1.3914,7736
1.2176,5905
1.2739,6725
1.5722,9839
1.0263,4191
0.5716,1032
1.0002,3935
0.5734,1026
1.1481,5345
0.5504,951
0.5428,929
1.4544,8512
0.8525,2832
0.4714,604
0.5841,1097
0.4859,644
1.3088,6978
1.2605,6485
1.0263,4268
0.5237,844
0.7316,1958
1.2771,6607
0.6994,1786
1.2553,6290
0.5758,1034
0.6577,1545
0.8282,2653
0.5967,1204
1.0397,4225
1.147,5282
0.5426,926
1.039,4301
1.5732,9887
0.9149,3232
1.3055,6972
1.5976,10227
1.1894,5673
0.5232,823
1.3473,7352
0.7946,2334
1.1475,5326
0.7243,1944
1.2982,6756
1.3034,6840
1.5123,9287
1.0875,4722
1.0644,4515
0.9143,3264
0.7615,2192
0.6842,1713
1.2233,6078
0.6948,1763
0.8118,2487
1.3838,7728
0.6738,1677
1.1,4859
0.8156,2562
0.9251,3346
1.5196,9314
1.1588,5316
0.4382,485
0.5976,1132
0.9168,3267
0.4376,462
0.4367,452
0.7104,1813
0.819,2601
1.4467,8470
1.1339,5134
1.3947,7659
1.4833,8843
1.3919,7791
1.4889,8965
1.4134,8152
0.899,3171
1.1359,5223
1.5486,9691
1.0846,4740
1.442,8467
0.7575,2188
1.4246,8247
1.237,6174
0.5228,771
0.8172,2514
0.8022,2471
1.0322,4197
0.7987,2443
1.1943,5773
1.0013,4009
0.4224,414
1.5928,10237
0.9718,3775
1.2187,6096
1.502,9014
1.365,7618
0.614,1282
0.953,3602
1.5272,9366
1.0652,4490
1.3346,7182
0.4213,424
0.6518,1488
1.5795,9867
1.3202,6965
0.7895,2312
1.3745,7656
0.7289,1925
0.602,1209
0.5599,1016
1.5892,10216
0.9162,3343
0.7097,1865
1.2399,6346
0.5699,1065
1.1738,5505
0.9274,3423
0.6008,1178
1.2917,6757
1.326,7083
1.2462,6253
1.4425,8461
1.2126,5947
0.6055,1302
1.481,8768
1.0149,4010
0.7826,2319
0.6702,1636
1.3248,7038
0.8335,2702
0.4759,578
1.3949,7883
1.4562,8495
0.6988,1779
0.6506,1501
0.6633,1546
0.6738,1581
0.961,3599
0.7435,2029
0.4647,568
0.8737,2890
0.6396,1415
1.2052,5784
1.5418,9554
0.7842,2277
1.4996,9090
0.4244,407
1.4439,8400
0.9982,3973
0.4179,439
1.5429,9573
1.4134,8032
0.995,3885
0.8937,3104
1.143,5208
1.3476,7204
0.4114,403
0.5928,1184
1.3101,6978
0.706,1831
1.0811,4761
1.4148,8081
0.5212,776
0.4713,636
1.3523,7317
1.5643,9821
0.6695,1606
1.342,7169
0.6929,1710
1.4728,8755
1.59,9998
0.5517,918
1.5177,9240
1.5185,9291
1.3135,7010
0.8266,2583
1.0777,4687
1.5346,9400
0.8255,2570
1.4833,8896
0.6217,1303
0.861,2851
0.7174,1902
1.3663,7468
1.2417,6321
1.1101,5034
1.0662,4566
1.2395,6230
1.3325,7192
0.5282,864
1.0373,4265
1.1652,5394
1.1215,5128
1.2451,6285
1.2255,6078
0.9113,3322
1.4121,8063
1.2689,6555
0.5068,779
1.5405,9624
0.7286,1929
1.1583,5355
0.7773,2299
0.8972,3175
1.2606,6373
0.7227,1949
1.0263,4248
0.8147,2503
0.4806,641
0.4154,432
1.2253,6092
1.5073,9115
0.4989,683
0.8985,3114
0.4371,474
0.9164,3205
1.4065,8008
1.1124,4961
1.4848,8905
1.3877,7852
0.5984,1227
0.7278,2002
0.6143,1259
1.5733,9931
1.3853,7820
0.5539,1009
1.5809,9952
1.4783,8869
0.679,1623
0.758,2099
0.8016,2442
0.825,2602
0.7233,1901
1.3854,7742
1.2013,5801
0.5306,852
1.4003,7987
1.3199,7025
0.6238,1315
0.754,2092
0.8756,2995
1.2603,6323
1.5926,10145
0.9188,3352
0.9746,3717
1.1245,5061
1.1592,5409
0.4641,597
1.428,8395
0.9307,3426
0.8988,3169
0.6101,1254
1.4469,8638
0.5326,873
0.5792,1056
1.2653,6525
1.2823,6673
1.1888,5672
1.1363,5244
0.7346,1972
0.8587,2920
0.8062,2515
0.6704,1593
1.1264,5210
0.5861,1154
1.176,5602
1.1056,4908
1.0478,4405
1.2024,5790
1.4904,8945
0.5364,853
1.5416,9714
1.4885,8940
1.478,8863
1.1741,5541
1.2374,6238
1.1542,5347
1.5643,9679
0.545,914
0.8127,2551
1.4636,8619
0.9069,3287
0.8665,2926
0.9564,3653
0.9113,3344
1.3406,7376
1.5257,9388
0.5366,899
1.0464,4426
1.0371,4247
0.5668,1036
1.3449,7306
1.5125,9226
0.9787,3708
0.6177,1317
1.4071,7949
1.3008,6860
0.6377,1442
1.0864,4704
0.5898,1091
0.931,3435
0.543,905
0.6122,1258
1.298,6746
0.9761,3809
1.0145,4002
0.969,3709
1.0846,4645
0.6816,1639
0.9974,3996
1.3294,7120
0.462,573
0.8284,2618
1.3051,6854
0.5609,1041
0.7539,2204
0.6285,1360
0.7817,2269
1.0001,3954
0.7948,2376
0.9483,3631
1.5297,9546
0.5909,1083
1.2663,6540
1.2914,6764
0.8818,2947
0.9256,3418
0.4826,654
0.9507,3603
1.016,4031
0.8321,2634
0.4289,417
1.0826,4686
1.2509,6307
0.6629,1497
0.5571,969
0.8062,2498
0.7566,2171
1.4247,8299
1.4136,8022
0.9453,3493
1.4708,8650
1.5189,9309
1.1658,5517
0.8473,2700
0.9415,3521
1.4063,7876
0.8743,3027
0.9271,3329
0.8965,3187
0.5591,972
0.9997,3904
1.062,4614
0.7084,1883
1.3765,7705
1.3603,7524
0.4317,431
0.6781,1607
0.6534,1436
0.8078,2477
0.9067,3171
1.4035,7834
1.1498,5296
0.4123,390
1.1346,5140
0.573,1039
1.3137,6949
0.4481,501
1.0638,4511
0.5406,880
0.4332,453
0.9785,3804
0.6593,1544
0.4637,541
0.4369,477
1.3423,7306
1.4648,8818
0.9981,4013
1.2957,6831
1.2793,6677
1.1726,5526
1.1668,5425
0.595,1151
0.6397,1397
